Source,Target,Weight
StrongTradeUnionsStrongMiddleClassStrongAmerica,TrickleDownEconomicsNEVERWorks,2
StrongTradeUnionsStrongMiddleClassStrongAmerica,ValueAllWorkers,2
SupportTradeUnions,TrickleDownEconomicsNEVERWorks,2
SupportTradeUnions,ValueAllWorkers,2
TarrantCounty,Texas,1
TrickleDownEconomicsNEVERWorks,ValueAllWorkers,2
WWG1WGA,WWG1WGAWORLDWIDE,2
WWG1WGA,WednesdayWisdom,1
WWG1WGA,tyranny,1
WWG1WGAWORLDWIDE,WednesdayWisdom,1
WWG1WGAWORLDWIDE,tyranny,1
WeWontStayHome,freedom,3
WednesdayWisdom,tyranny,1
allbusinessisessential,alljobsareessential,1
allbussinessisessential,alljobsareessential,1
allbussinessisessential,lockdownSa,1
allbussinessisessential,stoptheboozeban,1
allbussinessisessential,stopthesmokesban,1
allgoodsareessential,alljobsareessential,1
allgoodsareessential,stoptabaccoban,1
allgoodsareessential,stopthegoodsban,1
alljobsareessential,endthelockdown,4
alljobsareessential,lockdownSa,1
alljobsareessential,stoptabaccoban,1
alljobsareessential,stoptheboozeban,1
alljobsareessential,stopthegoodsban,2
alljobsareessential,stopthesmokesban,1
alljobsareessential,wewontstayhome,10
endthelockdown,wewontstayhome,4
lockdownSa,stoptheboozeban,1
lockdownSa,stopthesmokesban,1
stoptabaccoban,stopthegoodsban,1
stoptheboozeban,stopthesmokesban,1
